Year,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards
2021,Jaquiski Tartt,29,SFO,SS,14,14,0,33,19,57.6,196,10.3,5.9,2,95,10.7,145,51,5,0,1,0,0,1,66,10,13.2,
2021,Erik Harris,31,ATL,SS,12,12,0,41,28,68.3,309,11,7.5,1,98.5,9.3,196,113,9,1,1,0,0.5,3,64,11,14.7,
2021,Dont'a Hightower,31,NWE,ROLB,15,15,0,31,28,90.3,238,8.5,7.7,1,109.4,3.3,96,142,35,6,1,1,1.5,9,64,10,13.5,
2021,Juan Thornhill,26,KAN,FS,17,12,1,24,16,66.7,195,12.2,8.1,2,101.9,11.7,121,74,10,1,1,0,0,2,64,4,5.9,
2021,Elijah Molden,22,TEN,DB,16,7,1,61,41,67.2,489,11.9,8,3,101.1,6.6,224,265,37,5,1,0,0,6,62,9,12.7,
2021,Pete Werner,22,NOR,DB,15,8,0,28,21,75,134,6.4,4.8,0,84.5,2.9,28,106,12,0,1,0,0,1,62,1,1.6,
2021,John Johnson,26,CLE,FS,15,15,3,36,21,58.3,308,14.7,8.6,2,70.1,12.5,189,119,3,0,1,0,0.5,2,61,8,11.6,
2021,Ernest Jones,22,LAR,MLB,15,7,2,44,33,75,225,6.8,5.1,1,74.5,3.4,60,165,20,0,1,0,1,3,61,4,6.2,
2021,Jourdan Lewis,26,DAL,DB,16,13,3,76,52,68.4,686,13.2,9,3,93.4,8.5,381,305,9,0,1,0,1.5,3,61,9,12.9,
2021,Neville Hewitt,28,HOU,MLB,17,5,0,11,9,81.8,99,11,9,0,104.2,3.6,40,59,14,0,1,0,0,1,60,2,3.2,
2021,Nik Needham,25,MIA,DB,17,5,2,63,41,65.1,459,11.2,7.3,0,73.4,7.1,225,234,20,0,1,0,1,2,59,5,7.8,
2021,Baron Browning,22,DEN,LILB,14,9,0,37,27,73,290,10.7,7.8,0,95.6,2.8,54,236,28,0,1,0,0,1,58,5,7.9,
2021,Marlon Humphrey,25,BAL,RCB,12,12,1,84,45,53.6,665,14.8,7.9,6,98.6,11.3,383,282,8,0,1,0,0,1,58,8,12.1,
2021,Malcom Brown,27,JAX,NT,17,17,0,1,1,100,9,9,9,0,104.2,-5,-5,14,0,5,1,1,2,8,57,5,8.1,
2021,Linval Joseph,33,LAC,NT,14,12,0,0,0,,0,,,0,,,0,0,0,3,1,0,1,5,57,1,1.7,
2021,D.J. Jones,26,SFO,RDT,17,17,0,3,3,100,5,1.7,1.7,0,79.2,-4.7,-14,19,0,3,1,0,2,6,56,5,8.2,
2021,Brandon Facyson,27,LVR,LCB,12,9,1,81,45,55.6,522,11.6,6.4,6,94.8,11.8,377,145,2,0,1,0,0,1,55,8,12.7,
2021,George Odum,28,IND,SS,17,7,1,28,19,67.9,292,15.4,10.4,3,122.9,12.4,205,87,4,2,1,0,0,3,55,4,6.8,
2021,Rudy Ford,27,JAX,DB,15,4,1,54,43,79.6,367,8.5,6.8,1,93.4,4,151,216,42,3,1,0,0.5,5,53,3,5.4,
2021,K'Waun Williams,30,SFO,DB,14,8,1,49,38,77.6,314,8.3,6.4,1,91.7,5.6,169,145,28,3,1,0,1,5,52,6,10.3,
2021,Xavien Howard,28,MIA,RCB,16,16,5,93,49,52.7,614,12.5,6.6,6,72.6,10,396,218,8,0,1,0,1,2,50,6,10.7,PB
2021,Troy Hill,30,CLE,DB,12,4,0,41,31,75.6,346,11.2,8.4,4,132.8,6.5,169,177,18,1,1,0,2,4,49,6,10.9,
2021,Sean Chandler,25,CAR,SS,15,7,0,12,10,83.3,154,15.4,12.8,2,158.3,13.4,133,21,6,0,1,0,0,1,48,3,5.9,
2021,Javelin Guidry,23,NYJ,CB,17,3,0,40,29,72.5,318,11,8,3,120.6,9.3,202,116,15,0,1,0,0,1,48,5,9.4,
2021,Shy Tuttle,26,NOR,LDT,17,15,0,0,0,,0,,,0,,,0,0,0,4,1,3,0,5,48,2,4,
2021,DaVon Hamilton,24,JAX,RDE,16,8,0,0,0,,0,,,0,,,0,0,2,5,1,2,1,7,46,6,11.5,
2021,Genard Avery,26,PHI,LLB,16,12,0,11,9,81.8,46,5.1,4.2,0,84.1,1.5,6,40,40,4,1,0,1,6,43,6,12.2,
2021,Denzel Ward,24,CLE,LCB,15,15,3,78,47,60.3,435,9.3,5.6,4,76.6,8.8,272,163,3,0,1,0,0.5,2,43,6,12.2,PB
2021,Eric Wilson,27,PHI,LB,7,2,1,20,17,85,129,7.6,6.5,1,89.4,3.7,55,74,6,0,1,0,0,1,43,3,6.5,
2021,Trevis Gipson,24,CHI,LOLB,16,9,0,4,4,100,41,10.3,10.3,0,109.4,1,4,37,13,8,1,2,7,17,39,7,15.2,
2021,Alim McNeill,21,DET,NT,17,6,0,0,0,,0,,,0,,,0,0,1,5,1,0,2,8,39,3,7.1,
2021,Chris Harris Jr.,32,LAC,DB,14,11,1,54,32,59.3,397,12.4,7.4,3,92.9,9.7,305,92,11,1,1,0,0,2,37,7,15.9,
2021,Oren Burks,26,GNB,LB,17,3,0,14,10,71.4,62,6.2,4.4,0,80.1,2.1,19,43,11,1,1,0,0.5,3,36,3,7.7,
2021,A.J. Klein,30,BUF,LB,15,4,1,25,16,64,146,9.1,5.8,0,63.1,2.3,39,107,14,0,1,1,0,1,35,5,12.5,
2021,Mykal Walker,24,ATL,LB,17,2,1,15,11,73.3,145,13.2,9.7,0,75.7,8.3,99,46,10,1,1,2,0,2,35,4,10.3,
2021,Brandon Williams,32,BAL,NT,13,13,0,1,1,100,5,5,5,0,87.5,3,3,2,0,2,1,2,0,3,35,0,0,
2021,Tavon Young,27,BAL,DB,17,7,1,58,38,65.5,336,8.8,5.8,2,85.1,5.6,170,166,21,2,1,0,2,5,35,5,12.5,
2021,Jerry Jacobs,24,DET,LCB,13,9,0,39,23,59,288,12.5,7.4,1,90.5,11.7,200,88,1,1,1,0,0,2,34,6,15,
2021,Adetokunbo Ogundeji,23,ATL,ROLB,16,11,0,9,7,77.8,42,6,4.7,0,86.1,1.6,13,29,4,4,1,1,1,6,33,5,13.2,
2021,Talanoa Hufanga,22,SFO,DB,15,3,0,24,14,58.3,205,14.6,8.5,2,114.1,11.9,150,55,16,1,1,0,0,2,32,4,11.1,
2021,Carlos Watkins,28,DAL,RDT,15,14,1,3,3,100,4,1.3,1.3,0,39.6,-2.3,-7,11,0,1,1,1,1,3,32,0,0,
2021,Austin Bryant,25,DET,LOLB,14,5,0,1,1,100,1,1,1,1,118.7,-3,-3,4,24,4,1,0,4.5,10,31,10,24.4,
2021,Roy Lopez,24,HOU,RDT,16,15,0,1,1,100,3,3,3,0,79.2,-5,-5,8,0,1,1,0,1,3,31,7,18.4,
2021,Zack Baun,25,NOR,LB,17,4,0,14,11,78.6,121,11,8.6,0,102.7,3.7,32,89,8,1,1,0,0,2,30,2,6.3,
2021,Benson Mayowa,30,SEA,RILB,15,7,0,10,8,80,64,8,6.4,1,126.7,-1.1,-9,73,27,4,1,0,1,6,30,4,11.8,
2021,James Smith-Williams,24,WAS,RDE,14,6,0,2,2,100,9,4.5,4.5,0,85.4,0,0,9,1,1,1,1,2.5,6,30,0,0,
2021,Mario Addison,34,BUF,DE,17,0,0,1,1,100,6,6,6,0,91.7,1,1,5,0,17,1,0,7,25,29,3,9.4,
2021,Darnay Holmes,23,NYG,CB,11,4,1,33,22,66.7,213,9.7,6.5,0,71.9,7.7,65,148,10,1,1,1,0,2,29,2,6.5,
2021,Kevin King,26,GNB,RCB,10,6,1,28,20,71.4,258,12.9,9.2,2,108.9,11.5,183,75,1,0,1,0,0,1,29,1,3.3,
2021,Donovan Wilson,26,DAL,DB,9,3,0,14,6,42.9,65,10.8,4.6,0,57.1,8.1,39,26,9,0,1,0,0,1,29,3,9.4,
2021,David Mayo,28,WAS,LB,16,4,0,8,8,100,83,10.4,10.4,1,149.5,4.8,44,39,2,0,1,0,0,1,28,6,17.6,
2021,Michael Dogbe,25,ARI,DE,16,1,0,1,0,0,0,,0,0,39.6,4,0,0,0,1,1,0,1,3,27,2,6.9,
2021,Nick Williams,31,DET,RDE,17,17,0,1,1,100,7,7,7,0,95.8,-5,-5,12,0,5,1,1,0.5,7,27,2,6.9,
2021,Amen Ogbongbemiga,23,LAC,LB,15,2,0,5,4,80,41,10.3,8.2,0,100.8,3.2,14,27,4,0,1,0,1,2,26,3,10.3,
2021,Aaron Robinson,23,NYG,DB,9,2,0,30,19,63.3,204,10.7,6.8,1,94.3,11.1,132,72,6,0,1,0,0,1,26,1,3.7,
2021,Andrew Adams,29,TAM,DB,14,3,1,10,7,70,60,8.6,6,1,79.2,11.8,47,13,12,2,1,2,0,3,24,2,7.7,
2021,Trey Flowers,28,DET,LOLB,7,7,0,9,8,88.9,95,11.9,10.6,2,150.2,0.4,4,91,3,4,1,0,1.5,7,24,2,7.7,
2021,Sam Franklin,25,CAR,LB,16,0,0,10,6,60,113,18.8,11.3,1,132.5,10.7,84,29,6,1,1,0,0,2,24,3,11.1,
2021,Jaleel Johnson,27,HOU,DT,12,0,0,3,3,100,7,2.3,2.3,0,79.2,-5.7,-17,24,0,2,1,0,0,3,23,4,14.8,
2021,C.J. Moore,26,DET,DB,17,1,1,12,8,66.7,47,5.9,3.9,0,39.2,5.8,20,27,12,0,1,0,0,1,22,2,8.3,
2021,Jordan Phillips,29,ARI,LDE,9,8,0,2,1,50,16,16,8,0,77.1,6,11,5,0,4,1,2,3,8,22,2,8.3,
2021,Jonathan Bullard,28,ATL,DE,9,4,0,0,0,,0,,,0,,,0,0,0,0,1,1,0,1,21,0,0,
2021,Dre Greenlaw,24,SFO,LB,3,2,1,15,10,66.7,63,6.3,4.2,0,47.4,1.5,15,48,4,0,1,0,0,1,21,2,8.7,
2021,Geno Stone,22,BAL,S,15,1,1,14,8,57.1,127,15.9,9.1,0,57.7,14.4,91,36,9,0,1,0,0,1,21,3,12.5,
2021,Michael Pierce,29,MIN,LDT,8,8,0,2,0,0,0,,0,0,39.6,2,0,0,0,3,1,0,3,7,20,3,13,
2021,Khalil Mack,30,CHI,ROLB,7,7,0,1,1,100,3,3,3,0,79.2,-3,-3,6,12,2,1,0,6,9,19,0,0,
2021,Anthony Rush,25,ATL,NT,10,6,0,0,0,,0,,,0,,,0,0,0,1,1,0,0,2,19,1,5,
2021,Brennan Scarlett,28,MIA,LB,13,4,0,3,2,66.7,23,11.5,7.7,0,89.6,2.7,3,20,5,0,1,1,0,1,19,1,5,
2021,Taco Charlton,27,PIT,DE,11,1,0,1,1,100,5,5,5,0,87.5,5,5,0,0,1,1,1,0.5,3,18,1,5.3,
2021,Justin Ellis,31,BAL,NT,17,5,0,0,0,,0,,,0,,,0,0,0,3,1,0,0,4,18,2,10,
2021,Anthony Pittman,25,DET,LB,17,1,0,5,4,80,47,11.8,9.4,0,105.8,3.2,9,38,6,0,1,0,0,1,18,2,10,
2021,Derrek Tuszka,24,PIT,DE,15,0,0,2,2,100,8,4,4,1,122.9,3.5,7,1,12,2,1,0,2,5,18,2,10,
2021,Kyler Fackrell,30,LAC,LB,13,1,0,3,3,100,37,12.3,12.3,0,118.1,-3,-9,46,21,4,1,1,3,8,17,1,5.6,
2021,Star Lotulelei,32,BUF,RDT,11,8,0,0,0,,0,,,0,,,0,0,0,0,1,0,3,4,17,1,5.6,
2021,Rakeem Nunez-Roches,28,TAM,NT,16,1,0,2,2,100,17,8.5,8.5,0,102.1,-0.5,-1,18,1,4,1,0,0,5,17,4,19,
2021,Whitney Mercilus,31,2TM,LB,10,2,0,0,0,,0,,,0,,,0,0,2,4,1,0,4,9,17,1,5.6,
2021,Dylan Cole,27,TEN,LB,9,0,0,2,1,50,5,5,2.5,0,56.2,1,-3,8,4,0,1,0,0,1,16,0,0,
2021,Joe Jackson,25,CLE,DE,12,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1.5,3,16,0,0,
2021,Teair Tart,24,TEN,NT,11,10,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,16,3,15.8,
2021,Ta'Quon Graham,23,ATL,RDE,13,5,0,0,0,,0,,,0,,,0,0,0,1,1,0,0,2,15,2,11.8,
2021,Jessie Lemonier,24,DET,DE,7,2,0,1,1,100,4,4,4,0,83.3,-2,-2,6,11,3,1,0,1.5,6,15,1,6.3,
2021,Robert Nkemdiche,27,SEA,DT,9,0,0,0,0,,0,,,0,,,0,0,0,5,1,0,0,6,15,3,16.7,
2021,Wyatt Ray,25,CIN,LB,15,1,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,2,15,1,6.3,
2021,John Penisini,24,DET,DT,16,0,0,0,0,,0,,,0,,,0,0,0,2,1,1,0,3,14,4,22.2,
2021,K.J. Britt,22,TAM,LB,17,0,0,6,5,83.3,21,4.2,3.5,0,81.2,3.2,5,16,3,0,1,0,0,1,12,2,14.3,
2021,Keisean Nixon,24,LVR,DB,11,1,0,6,4,66.7,27,6.8,4.5,0,76.4,2.7,6,21,7,0,1,0,0,1,12,1,7.7,
2021,Josh Tupou,27,CIN,DT,17,9,0,0,0,,0,,,0,,,0,0,0,2,1,0,0,3,12,2,14.3,
2021,Joshua Uche,23,NWE,LB,12,0,0,3,3,100,18,6,6,0,91.7,-0.3,-1,19,12,4,1,0,3,8,12,0,0,
2021,Josiah Bronson,24,NOR,DT,6,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,11,1,8.3,
2021,Cam Gill,24,TAM,LB,13,0,0,1,1,100,11,11,11,0,112.5,9,9,2,11,3,1,0,1.5,6,11,0,0,
2021,Isaiah Oliver,25,ATL,DB,4,3,0,15,8,53.3,74,9.3,4.9,1,89.3,5.1,31,43,10,1,1,0,0,2,11,3,21.4,
2021,Chase Winovich,26,NWE,LB,13,0,0,1,1,100,6,6,6,0,91.7,5,5,1,4,2,1,0,0,3,11,0,0,
2021,Jonathan Harris,25,DEN,DT,3,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,10,0,0,
2021,Daniel Wise,25,WAS,DT,6,1,0,0,0,,0,,,0,,,0,0,0,2,1,0,0,3,10,0,0,
2021,Jamir Jones,23,3TM,LB,15,1,0,2,2,100,28,14,14,0,118.7,-1.5,-3,31,7,0,1,0,0,1,10,2,16.7,
2021,Khaleke Hudson,24,WAS,S,12,1,0,2,2,100,23,11.5,11.5,1,154.2,0.5,1,22,2,0,1,0,0,1,9,0,0,
2021,Daviyon Nixon,23,CAR,DT,7,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,0.5,3,9,0,0,
2021,Javon Kinlaw,24,SFO,DT,4,4,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,8,1,11.1,
2021,Chris Smith,29,HOU,DE,4,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,1.5,4,8,1,11.1,
2021,Shaka Toney,23,WAS,LB,10,1,0,0,0,,0,,,0,,,0,0,1,5,1,0,1.5,8,8,0,0,
2021,Darrick Forrest,22,WAS,DB,8,0,0,0,0,,0,,,0,,,0,0,2,0,1,0,0,1,7,0,0,
2021,Kemon Hall,24,LAC,DB,16,0,0,1,1,100,10,10,10,0,108.3,10,10,0,1,0,1,0,0,1,7,0,0,
2021,Bruce Irvin,34,CHI,LB,6,1,0,2,2,100,20,10,10,0,108.3,-1.5,-3,23,15,2,1,1,0,3,7,1,12.5,
2021,P.J. Locke,24,DEN,DB,16,0,0,1,1,100,8,8,8,0,100,2,2,6,1,0,1,0,0,1,6,1,14.3,
2021,Cassius Marsh,29,CHI,DE,4,0,0,0,0,,0,,,0,,,0,0,9,1,1,0,1,3,6,0,0,
2021,Dayo Odeyingbo,22,IND,DE,10,0,0,1,1,100,7,7,7,0,95.8,0,0,7,1,2,1,0,0.5,4,6,0,0,
2021,John Simon,31,2TM,LB,3,0,0,1,1,100,13,13,13,0,118.7,11,11,2,2,1,1,0,0,2,6,1,14.3,
2021,Tyson Alualu,34,PIT,NT,2,2,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,5,1,16.7,
2021,Dee Ford,30,SFO,LB,6,0,0,0,0,,0,,,0,,,0,0,3,3,1,0,3,7,5,0,0,
2021,Curtis Robinson,23,DEN,LB,3,0,0,0,0,,0,,,0,,,0,0,3,0,1,0,0,1,5,2,28.6,
2021,McTelvin Agim,24,DEN,DT,7,0,0,0,0,,0,,,0,,,0,0,0,0,1,1,1.5,3,4,0,0,
2021,Pat O'Connor,28,TAM,DE,13,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.5,2,4,0,0,
2021,Josh Oliver,24,BAL,TE,14,1,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,4,1,20,
2021,Rashod Berry,25,DET,TE,5,0,0,0,0,,0,,,0,,,0,0,9,0,1,0,0,1,3,0,0,
2021,Victor Dimukeje,22,ARI,DE,14,0,0,1,1,100,7,7,7,0,95.8,5,5,2,2,1,1,0,0,2,3,1,25,
2021,Ryan Kerrigan,33,PHI,DE,16,2,0,1,1,100,2,2,2,1,118.7,2,2,0,0,9,1,0,0,10,3,0,0,
2021,Jace Whittaker,26,ARI,DB,2,0,0,2,1,50,13,13,6.5,0,70.8,4,8,5,3,0,1,0,0,1,3,0,0,
2021,Jeremiah Attaochu,28,CHI,LB,5,0,0,1,1,100,2,2,2,0,79.2,-6,-6,8,2,1,1,0,0,2,2,0,0,
2021,Ben Banogu,25,IND,LB,9,0,0,2,2,100,20,10,10,0,108.3,0.5,1,19,2,0,1,0,0,1,2,0,0,
2021,Brandin Bryant,28,BUF,DT,2,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,2,0,0,
2021,Emeke Egbule,25,LAC,LB,3,0,0,0,0,,0,,,0,,,0,0,1,0,1,0,0,1,2,0,0,
2021,Brandon Graham,33,PHI,DE,2,2,0,0,0,,0,,,0,,,0,0,0,2,1,0,0,3,2,1,33.3,
2021,Jonathan Marshall,24,NYJ,DT,4,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,2,0,0,
2021,T.Y. McGill,29,MIN,DT,2,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,1,2,66.7,
2021,Nick Thurman,26,ATL,DE,1,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,1,0,0,
2021,Curtis Weaver,23,CLE,LB,1,0,0,0,0,,0,,,0,,,0,0,1,0,1,0,0,1,1,0,0,
2021,Demone Harris,26,KAN,DE,2,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,0,0,,
2021,Greg Mancz,29,MIA,C,5,4,0,0,0,,0,,,0,,,0,0,0,0,1,0,0,1,0,0,,
2021,Roquan Smith,24,CHI,RILB,17,17,1,66,47,71.2,343,7.3,5.2,0,76.8,2.5,68,275,44,5,0,0,3,8,163,6,3.6,AP-2
2021,Eric Kendricks,29,MIN,MLB,15,15,2,58,43,74.1,485,11.3,8.4,3,101.6,5.9,214,271,67,2,0,0,5,7,143,15,9.5,
2021,Minkah Fitzpatrick,25,PIT,FS,16,16,2,57,35,61.4,429,12.3,7.5,2,81.7,10.6,272,157,3,0,0,0,0,0,124,13,9.5,
2021,Jordan Fuller,23,LAR,SS,16,16,1,63,42,66.7,567,13.5,9,2,99.1,11.2,351,216,2,0,0,0,0,0,113,9,7.4,
2021,Anthony Walker,26,CLE,MLB,13,12,0,40,33,82.5,277,8.4,6.9,0,95.5,2.3,46,231,15,3,0,0,1,4,113,7,5.8,
2021,Tracy Walker,26,DET,SS,15,15,1,48,30,62.5,440,14.7,9.2,2,97.6,13.5,307,133,9,0,0,0,1,1,108,11,9.2,
2021,Xavier Woods,26,MIN,FS,17,17,3,50,30,60,525,17.5,10.5,6,110.4,13.7,346,179,8,0,0,0,1,1,108,7,6.1,
2021,Azeez Al-Shaair,24,SFO,LLB,13,13,1,66,53,80.3,409,7.7,6.2,3,101.3,1.5,62,347,24,2,0,0,2,5,102,12,10.5,
2021,Kenny Moore,26,IND,RCB,17,16,4,121,81,66.9,763,9.4,6.3,6,86.9,7.1,378,385,19,0,0,0,1,1,102,13,11.3,PB
2021,Vonn Bell,27,CIN,SS,16,16,1,57,43,75.4,525,12.2,9.2,3,113.6,8.9,280,245,24,5,0,1,0.5,6,97,10,9.3,
2021,Quandre Diggs,28,SEA,FS,17,17,5,44,29,65.9,406,14,9.2,1,63.4,14,290,116,2,0,0,0,0,0,94,11,10.5,PB
2021,Adrian Amos,28,GNB,SS,17,17,2,63,39,61.9,442,11.3,7,6,101.4,9.7,259,183,7,0,0,0,0,0,93,8,7.9,
2021,Will Harris,26,DET,FS,17,17,0,79,58,73.4,732,12.6,9.3,5,123,10.1,476,256,15,0,0,0,0.5,1,93,5,5.1,
2021,Desmond King,27,HOU,LCB,16,12,3,100,66,66,752,11.4,7.5,5,92.6,8.5,447,305,6,0,0,0,0,0,93,9,8.8,
2021,Xavier McKinney,23,NYG,FS/SS,17,16,5,56,38,67.9,443,11.7,7.9,3,72.2,9.6,252,191,3,1,0,0,0,1,93,10,9.7,
2021,Jordan Poyer,30,BUF,SS,16,16,5,40,22,55,245,11.1,6.1,1,42.2,11,144,101,27,5,0,0,3,8,93,12,11.4,AP-1
2021,Terrell Edmunds,24,PIT,SS,17,17,2,53,30,56.6,224,7.5,4.2,2,63.7,5.8,111,113,10,2,0,0,1,3,89,10,10.1,
2021,Jessie Bates III,24,CIN,FS,15,15,1,44,35,79.5,517,14.8,11.8,2,121.3,11.8,397,120,10,2,0,0,0,2,88,7,7.4,
2021,Kareem Jackson,33,DEN,SS,15,15,1,36,28,77.8,343,12.3,9.5,2,113.3,9.6,203,140,1,0,0,0,1,1,88,11,11.1,
2021,Andrew Wingard,25,JAX,SS,15,15,1,29,21,72.4,213,10.1,7.3,4,118.2,7.7,110,103,13,1,0,0,1,2,88,17,16.2,
2021,Krys Barnes,23,GNB,LILB,16,13,0,54,47,87,410,8.7,7.6,2,110.6,2.6,111,299,14,1,0,0,1,2,81,10,11,
2021,Landon Collins,27,WAS,SS,13,13,2,59,42,71.2,491,11.7,8.3,8,121.5,6,279,212,25,0,0,0,3,3,81,11,12,
2021,AJ Terrell,23,ATL,LCB,16,16,3,86,43,50,417,9.7,4.8,3,61,9.6,218,199,4,0,0,0,1,1,81,6,6.9,AP-2
2021,Chuck Clark,26,BAL,SS,16,16,2,48,27,56.3,419,15.5,8.7,2,81.9,9.4,248,171,39,5,0,3,1,6,80,8,9.1,
2021,Justin Simmons,28,DEN,FS,17,17,5,53,31,58.5,435,14,8.2,3,64.6,9.3,207,228,7,1,0,0,1.5,3,80,6,7,AP-2
2021,D.J. Reed,25,SEA,RCB,14,14,2,88,42,47.7,507,12.1,5.8,3,67.8,10.6,344,163,0,0,0,0,0,0,78,6,7.1,
2021,Kendall Fuller,26,WAS,LCB,16,16,1,112,76,67.9,805,10.6,7.2,4,96.8,9.5,535,270,6,1,0,0,1,2,77,9,10.5,
2021,Leighton Vander Esch,24,DAL,RLB,17,16,1,37,26,70.3,263,10.1,7.1,1,88,1.8,37,226,35,3,0,0,1,4,77,8,9.4,
2021,Jimmie Ward,30,SFO,FS,16,16,2,44,26,59.1,315,12.1,7.2,4,92.5,11.3,191,124,10,1,0,0,0,1,77,0,0,
2021,Eddie Jackson,28,CHI,FS,14,14,0,40,27,67.5,463,17.1,11.6,6,146.1,12.3,326,137,5,0,0,0,0,0,76,8,9.5,
2020,T.J. Watt,26,PIT,LOLB,15,15,1,6,3,50,15,5,2.5,1,56.2,7.8,15,0,91,19,26,4,15,61,53,6,10.2,"PB,AP-1,AP DPoY-2"
2020,Carl Lawson,25,CIN,RDE,16,11,0,3,3,100,28,9.3,9.3,0,105.6,3.3,10,18,5,11,26,0,5.5,44,36,2,5.3,
2020,Chris Jones,26,KAN,LDT,15,14,0,0,0,,0,,,0,,,0,0,0,16,20,2,7.5,44,36,9,20,"PB,AP-2"
2020,Joey Bosa,25,LAC,LDE,12,10,0,0,0,,0,,,0,,,0,0,0,18,19,0,7.5,45,39,6,13.3,PB
2020,Leonard Williams,26,NYG,DT,16,12,0,1,1,100,5,5,5,0,87.5,1,1,4,0,12,18,0,11.5,42,57,2,3.4,
2020,William Gholston,29,TAM,RDE,16,12,0,1,1,100,7,7,7,0,95.8,7,7,0,2,9,17,2,3,29,44,2,4.3,
2020,DeForest Buckner,26,IND,LDT,15,14,0,0,0,,0,,,0,,,0,0,0,4,16,3,9.5,31,58,2,3.3,AP-1
2020,Grady Jarrett,27,ATL,LDT,16,16,0,2,2,100,1,0.5,0.5,0,79.2,0,0,1,0,9,16,0,4,30,52,6,10.3,PB
2020,Akiem Hicks,31,CHI,DE/DT,15,15,0,0,0,,0,,,0,,,0,0,0,9,16,1,3.5,29,49,3,5.8,
2020,Matt Judon,28,BAL,ROLB,14,13,0,8,7,87.5,86,12.3,10.8,0,111.5,6.9,52,34,72,11,15,0,6,32,50,4,7.4,PB
2020,Aaron Donald,29,LAR,DT,16,16,0,2,2,100,15,7.5,7.5,0,97.9,-5.5,-11,26,0,14,15,0,13.5,45,45,2,4.3,"PB,AP-1,AP DPoY-1"
2020,Markus Golden,29,2TM,ROLB,16,9,1,8,6,75,18,3,2.3,0,37.5,-1.5,-25,43,71,10,15,1,4.5,30,33,3,8.3,
2020,Cameron Heyward,31,PIT,DT,15,15,1,2,0,0,0,,0,0,0,-1.5,0,0,0,12,14,1,4,31,54,5,8.5,"PB,AP-2"
2020,Shaq Lawson,26,MIA,LOLB,14,7,0,2,1,50,6,6,3,0,56.2,8,8,-2,19,6,14,0,4,25,32,2,5.9,
2020,Stephon Tuitt,27,PIT,DE,15,15,0,0,0,,0,,,0,,,0,0,0,10,13,2,11,36,45,5,10,
2020,Ndamukong Suh,33,TAM,LDE,16,16,0,5,5,100,43,8.6,8.6,0,102.5,1,5,38,1,10,13,0,6,29,44,5,10.2,
2020,J.J. Watt,31,HOU,LDE,16,16,1,5,4,80,41,10.3,8.2,0,61.2,-4,-15,56,0,11,12,6,5,29,52,6,10.3,
2020,Tyus Bowser,25,BAL,LB,16,2,3,15,10,66.7,84,8.4,5.6,0,41.4,2.6,26,58,83,8,12,0,2,22,34,11,24.4,
2020,Pernell McPhee,32,BAL,LOLB,15,13,0,7,5,71.4,39,7.8,5.6,0,84.8,5.1,13,26,65,4,12,1,3,19,34,10,22.7,
2020,Jerry Tillery,24,LAC,DE,16,11,0,2,1,50,13,13,6.5,1,110.4,-4.5,-3,16,0,7,12,0,3,22,30,9,23.1,
2020,Charles Omenihu,23,HOU,DE,15,5,0,1,1,100,28,28,28,0,118.7,-2,-2,30,0,5,12,2,4,21,17,3,15,
2020,Jonathan Allen,25,WAS,RDT,16,16,0,1,1,100,-4,-4,-4,0,79.2,-4,-4,0,0,10,11,0,2,24,63,3,4.5,
2020,Brian Burns,22,CAR,LDE,15,14,0,18,17,94.4,114,6.7,6.3,0,93.1,-1.4,-18,132,7,16,11,1,9,37,58,6,9.4,
2020,Za'Darius Smith,28,GNB,ROLB,16,16,0,0,0,,0,,,0,,,0,0,56,12,11,1,12.5,39,52,7,11.9,"PB,AP-2"
2020,Jeffery Simmons,23,TEN,DT,15,15,0,2,1,50,8,8,4,0,60.4,-2,1,7,0,7,11,3,3,21,49,4,7.5,
2020,Montez Sweat,24,WAS,RDE,16,16,1,0,0,,0,,,0,,,0,0,4,11,11,3,9,31,45,5,10,
2020,Bradley Chubb,24,DEN,ROLB,14,14,0,6,5,83.3,61,12.2,10.2,0,109,2.2,14,47,35,15,11,0,7.5,34,42,7,14.3,PB
2020,Emmanuel Ogbah,27,MIA,RDE,16,12,0,1,1,100,30,30,30,0,118.7,8,8,22,0,14,11,2,9,36,42,4,8.7,
