YEAR,Player,Team,Conf,G,Rec,RecYds,YperR,RecTD,RecYperG,RusAtt,RusYds,YperA,RusTD,RusYperG,Plays,Yds,Avg,TD,Awards
2017,Anthony Miller,Memphis,American,13,96,1462,15.2,18,112.5,10,25,2.5,0,1.9,106,1487,14,18,AA
2017,Keke Coutee,Texas Tech,Big 12,13,93,1429,15.4,10,109.9,5,15,3,0,1.2,98,1444,14.7,10,
2017,Michael Gallup,Colorado State,MWC,13,100,1413,14.1,7,108.7,0,0,,0,0,100,1413,14.1,7,AA
2017,Anthony Johnson,Buffalo,MAC,12,76,1356,17.8,14,113,4,-5,-1.3,0,-0.4,80,1351,16.9,14,
2017,Steve Ishmael,Syracuse,ACC,12,105,1347,12.8,7,112.3,0,0,,0,0,105,1347,12.8,7,
2017,Diontae Johnson,Toledo,MAC,14,74,1278,17.3,13,91.3,2,9,4.5,0,0.6,76,1287,16.9,13,
2017,Jordan Lasley,UCLA,Pac-12,9,69,1264,18.3,9,140.4,4,-6,-1.5,0,-0.7,73,1258,17.2,9,
2017,A.J. Brown,Ole Miss,SEC,12,75,1252,16.7,11,104.3,0,0,,0,0,75,1252,16.7,11,
2017,Trey Quinn,SMU,American,13,114,1236,10.8,13,95.1,1,0,0,0,0,115,1236,10.7,13,
2017,Tre'Quan Smith,UCF,American,13,59,1171,19.8,13,90.1,5,23,4.6,1,1.8,64,1194,18.7,14,
2017,Marcell Ateman,Oklahoma State,Big 12,13,59,1156,19.6,8,88.9,0,0,,0,0,59,1156,19.6,8,
2017,N'Keal Harry,Arizona State,Pac-12,13,82,1142,13.9,8,87.8,13,65,5,0,5,95,1207,12.7,8,
2017,Penny Hart,Georgia State,Sun Belt,12,74,1121,15.1,8,93.4,6,27,4.5,0,2.3,80,1148,14.4,8,
2017,Deontay Burnett,USC,Pac-12,14,86,1114,13,9,79.6,2,-2,-1,0,-0.1,88,1112,12.6,9,
2017,Korey Robertson,Southern Mississippi,CUSA,13,76,1106,14.6,12,85.1,0,0,,0,0,76,1106,14.6,12,
2017,Gary Jennings,West Virginia,Big 12,13,97,1096,11.3,1,84.3,0,0,,0,0,97,1096,11.3,1,
2017,Marquise Brown,Oklahoma,Big 12,13,57,1095,19.2,7,84.2,1,0,0,0,0,58,1095,18.9,7,
2017,Denzel Mims,Baylor,Big 12,12,61,1087,17.8,8,90.6,1,-6,-6,0,-0.5,62,1081,17.4,8,
2017,Courtland Sutton,SMU,American,13,68,1085,16,12,83.5,1,2,2,1,0.2,69,1087,15.8,13,
2017,J'Mon Moore,Missouri,SEC,13,65,1082,16.6,10,83.2,0,0,,0,0,65,1082,16.6,10,
2017,Jaleel Scott,New Mexico State,Sun Belt,13,76,1079,14.2,9,83,0,0,,0,0,76,1079,14.2,9,
2017,Steven Dunbar,Houston,American,12,76,1070,14.1,3,89.2,0,0,,0,0,76,1070,14.1,3,
2017,Trevon Brown,East Carolina,American,12,60,1069,17.8,7,89.1,2,16,8,0,1.3,62,1085,17.5,7,
2017,D.J. Moore,Maryland,Big Ten,12,80,1033,12.9,8,86.1,5,61,12.2,1,5.1,85,1094,12.9,9,
2017,Andy Isabella,Massachusetts,Ind,12,65,1020,15.7,10,85,14,135,9.6,1,11.3,79,1155,14.6,11,
2017,Kelvin Harmon,North Carolina State,ACC,13,69,1017,14.7,4,78.2,0,0,,0,0,69,1017,14.7,4,
2017,KeeSean Johnson,Fresno State,MWC,14,77,1013,13.2,8,72.4,1,0,0,0,0,78,1013,13,8,
2017,Ka'Raun White,West Virginia,Big 12,13,61,1004,16.5,12,77.2,0,0,,0,0,61,1004,16.5,12,
2017,Stanley Morgan Jr.,Nebraska,Big Ten,11,61,986,16.2,10,89.6,1,2,2,0,0.2,62,988,15.9,10,
2017,Darren Carrington,Utah,Pac-12,12,70,980,14,6,81.7,0,0,,0,0,70,980,14,6,
2017,David Sills,West Virginia,Big 12,13,60,980,16.3,18,75.4,0,0,,0,0,60,980,16.3,18,
2017,Jaylen Smith,Louisville,ACC,10,60,980,16.3,7,98,0,0,,0,0,60,980,16.3,7,
2017,Calvin Ridley,Alabama,SEC,14,63,967,15.3,5,69.1,2,17,8.5,0,1.2,65,984,15.1,5,
2017,Cam Phillips,Virginia Tech,ACC,12,71,964,13.6,7,80.3,1,10,10,0,0.8,72,974,13.5,7,
2017,Mark Andrews,Oklahoma,Big 12,14,62,958,15.5,8,68.4,0,0,,0,0,62,958,15.5,8,AA
2017,Ty Lee,Middle Tennessee State,CUSA,13,79,955,12.1,5,73.5,39,109,2.8,1,8.4,118,1064,9,6,
2017,Teddy Veal,Louisiana Tech,CUSA,13,74,950,12.8,7,73.1,4,6,1.5,0,0.5,78,956,12.3,7,
2017,Tyre Brady,Marshall,CUSA,11,62,942,15.2,8,85.6,0,0,,0,0,62,942,15.2,8,
2017,Allen Lazard,Iowa State,Big 12,13,71,941,13.3,10,72.4,0,0,,0,0,71,941,13.3,10,
2017,James Gardner,Miami (OH),MAC,12,47,927,19.7,11,77.3,0,0,,0,0,47,927,19.7,11,
2017,Christian Kirk,Texas A&M,SEC,13,71,919,12.9,10,70.7,4,31,7.8,0,2.4,75,950,12.7,10,
2017,Wyatt Demps,Nevada,MWC,12,67,908,13.6,11,75.7,0,0,,0,0,67,908,13.6,11,
2017,Ervin Philips,Syracuse,ACC,12,89,904,10.2,4,75.3,11,76,6.9,1,6.3,100,980,9.8,5,
2017,Olamide Zaccheaus,Virginia,ACC,13,85,895,10.5,5,68.8,27,182,6.7,1,14,112,1077,9.6,6,
2017,Linell Bonner,Houston,American,11,80,889,11.1,5,80.8,1,-2,-2,0,-0.2,81,887,11,5,
2017,Thomas Owens,Florida International,CUSA,9,59,887,15,6,98.6,1,-1,-1,0,-0.1,60,886,14.8,6,
2017,Davon Grayson,East Carolina,American,11,59,886,15,6,80.5,6,40,6.7,0,3.6,65,926,14.2,6,
2017,Marquez Valdes-Scantling,South Florida,American,12,53,879,16.6,6,73.3,8,108,13.5,1,9,61,987,16.2,7,
2017,Sergio Bailey,Eastern Michigan,MAC,12,54,878,16.3,9,73.2,2,25,12.5,0,2.1,56,903,16.1,9,
2017,Mark Chapman,Central Michigan,MAC,13,59,875,14.8,5,67.3,2,17,8.5,0,1.3,61,892,14.6,5,
2017,D.J. Chark,LSU,SEC,13,40,874,21.9,3,67.2,12,63,5.3,1,4.8,52,937,18,4,
2017,Vic Wharton,California,Pac-12,12,67,871,13,5,72.6,1,-5,-5,0,-0.4,68,866,12.7,5,
2017,DaeSean Hamilton,Penn State,Big Ten,13,53,857,16.2,9,65.9,1,2,2,0,0.2,54,859,15.9,9,
2017,Alfonso Onunwor,Idaho,Sun Belt,11,64,856,13.4,8,77.8,0,0,,0,0,64,856,13.4,8,
2017,Simmie Cobbs,Indiana,Big Ten,12,72,841,11.7,8,70.1,0,0,,1,0,72,841,11.7,9,
2017,Steven Sims Jr.,Kansas,Big 12,12,59,839,14.2,6,69.9,5,5,1,0,0.4,64,844,13.2,6,
2017,Tavares Martin Jr.,Washington State,Pac-12,11,70,831,11.9,9,75.5,0,0,,0,0,70,831,11.9,9,
2017,JD Spielman,Nebraska,Big Ten,11,55,830,15.1,2,75.5,10,73,7.3,0,6.6,65,903,13.9,2,
2017,Justin Hobbs,Tulsa,American,12,55,830,15.1,3,69.2,0,0,,0,0,55,830,15.1,3,
2017,Marcus Green,Louisiana-Monroe,Sun Belt,12,54,829,15.4,5,69.1,14,175,12.5,0,14.6,68,1004,14.8,5,
2017,Michael Lawrence,North Texas,CUSA,14,62,819,13.2,4,58.5,0,0,,0,0,62,819,13.2,4,
2017,Emanuel Hall,Missouri,SEC,12,33,817,24.8,8,68.1,0,0,,0,0,33,817,24.8,8,
2017,Dylan Cantrell,Texas Tech,Big 12,13,71,816,11.5,7,62.8,1,3,3,1,0.2,72,819,11.4,8,
2017,James Proche,SMU,American,13,40,816,20.4,6,62.8,0,0,,0,0,40,816,20.4,6,
2017,Ryan Davis,Auburn,SEC,14,84,815,9.7,5,58.2,0,0,,0,0,84,815,9.7,5,
2017,Tyler Vaughns,USC,Pac-12,14,57,809,14.2,5,57.8,0,0,,0,0,57,809,14.2,5,
2017,CeeDee Lamb,Oklahoma,Big 12,14,46,807,17.5,7,57.6,0,0,,0,0,46,807,17.5,7,
2017,Justin Hall,Ball State,MAC,12,78,801,10.3,3,66.8,11,59,5.4,0,4.9,89,860,9.7,3,
2017,Justin McInnis,Arkansas State,Sun Belt,12,49,800,16.3,4,66.7,1,3,3,0,0.3,50,803,16.1,4,
2017,T.J. Rahming,Duke,ACC,13,65,795,12.2,2,61.2,4,3,0.8,0,0.2,69,798,11.6,2,
2017,Bryan Edwards,South Carolina,SEC,13,64,793,12.4,5,61,4,19,4.8,0,1.5,68,812,11.9,5,
2017,Malcolm Williams,Coastal Carolina,Sun Belt,12,43,793,18.4,7,66.1,14,73,5.2,0,6.1,57,866,15.2,7,
2017,Kanawai Noa,California,Pac-12,11,56,788,14.1,4,71.6,0,0,,0,0,56,788,14.1,4,
2017,JJ Arcega-Whiteside,Stanford,Pac-12,12,48,781,16.3,9,65.1,0,0,,0,0,48,781,16.3,9,
2017,McLane Mannix,Nevada,MWC,12,57,778,13.6,6,64.8,2,3,1.5,0,0.3,59,781,13.2,6,
2017,Felton Davis III,Michigan State,Big Ten,13,55,776,14.1,9,59.7,1,16,16,0,1.2,56,792,14.1,9,
2017,Jalen Guyton,North Texas,CUSA,13,49,775,15.8,9,59.6,3,12,4,0,0.9,52,787,15.1,9,
2017,Darren Andrews,UCLA,Pac-12,9,60,774,12.9,10,86,4,49,12.3,0,5.4,64,823,12.9,10,
2017,Collin Johnson,Texas,Big 12,13,54,765,14.2,2,58.8,0,-7,,0,-0.5,54,758,14,2,
2017,Adam Breneman,Massachusetts,Ind,11,64,764,11.9,4,69.5,0,0,,0,0,64,764,11.9,4,
2017,Kyle Williams,Arizona State,Pac-12,13,66,763,11.6,7,58.7,10,86,8.6,0,6.6,76,849,11.2,7,
2017,Jamarius Way,South Alabama,Sun Belt,12,47,762,16.2,3,63.5,6,37,6.2,0,3.1,53,799,15.1,3,
2017,Dante Pettis,Washington,Pac-12,13,63,761,12.1,7,58.5,3,50,16.7,0,3.8,66,811,12.3,7,AA
2017,Elijah King,Texas State,Sun Belt,12,52,750,14.4,3,62.5,1,6,6,0,0.5,53,756,14.3,3,
2017,Adonis Jennings,Temple,American,13,42,742,17.7,7,57.1,2,22,11,0,1.7,44,764,17.4,7,
2017,Deon Cain,Clemson,ACC,14,58,734,12.7,6,52.4,0,0,,0,0,58,734,12.7,6,
2017,Ike Lewis,Appalachian State,Sun Belt,13,51,733,14.4,8,56.4,3,31,10.3,0,2.4,54,764,14.1,8,
2017,Terren Encalade,Tulane,American,12,39,730,18.7,4,60.8,4,91,22.8,1,7.6,43,821,19.1,5,
2017,Trent Sherfield,Vanderbilt,SEC,12,50,729,14.6,5,60.8,8,92,11.5,1,7.7,58,821,14.2,6,
2017,Jakobi Meyers,North Carolina State,ACC,12,63,727,11.5,5,60.6,5,-5,-1,0,-0.4,68,722,10.6,5,
2017,Kwadarrius Smith,Akron,MAC,14,34,726,21.4,7,51.9,0,0,,0,0,34,726,21.4,7,
2017,Byron Pringle,Kansas State,Big 12,12,30,724,24.1,6,60.3,1,15,15,0,1.3,31,739,23.8,6,
2017,Johnathon Johnson,Missouri,SEC,13,41,724,17.7,6,55.7,1,0,0,0,0,42,724,17.2,6,
2017,Greg Dortch,Wake Forest,ACC,8,53,722,13.6,9,90.3,7,9,1.3,0,1.1,60,731,12.2,9,
2017,Scott Miller,Bowling Green,MAC,12,63,722,11.5,4,60.2,2,22,11,0,1.8,65,744,11.4,4,
2017,Javon Wims,Georgia,SEC,15,45,720,16,7,48,0,0,,0,0,45,720,16,7,
2017,Scotty Washington,Wake Forest,ACC,13,45,711,15.8,3,54.7,0,0,,0,0,45,711,15.8,3,
2017,Nacarius Fant,Western Kentucky,CUSA,13,74,704,9.5,4,54.2,1,-21,-21,0,-1.6,75,683,9.1,4,
2017,RJ Turner,Louisiana-Monroe,Sun Belt,11,40,704,17.6,6,64,1,9,9,0,0.8,41,713,17.4,6,
2017,Juwan Johnson,Penn State,Big Ten,13,54,701,13,1,53.9,0,0,,0,0,54,701,13,1,
2017,Dez Fitzpatrick,Louisville,ACC,13,45,699,15.5,9,53.8,0,0,,0,0,45,699,15.5,9,
2017,DaMarkus Lodge,Ole Miss,SEC,12,41,698,17,7,58.2,0,0,,0,0,41,698,17,7,
2017,Jester Weah,Pitt,ACC,12,41,698,17,4,58.2,0,2,,0,0.2,41,700,17.1,4,
2017,Chris Murray,Arkansas State,Sun Belt,12,50,697,13.9,9,58.1,3,3,1,0,0.3,53,700,13.2,9,
2017,Hakeem Butler,Iowa State,Big 12,13,41,697,17,7,53.6,0,0,,0,0,41,697,17,7,
2017,Dredrick Snelson,UCF,American,13,46,695,15.1,8,53.5,2,11,5.5,1,0.8,48,706,14.7,9,
2017,Damion Ratley,Texas A&M,SEC,13,30,694,23.1,6,53.4,0,0,,0,0,30,694,23.1,6,
2017,Bryce Bobo,Colorado,Pac-12,12,62,693,11.2,5,57.8,1,9,9,0,0.8,63,702,11.1,5,
2017,Andre Levrone,Virginia,ACC,13,34,689,20.3,7,53,0,0,,0,0,34,689,20.3,7,
2017,Jon'Vea Johnson,Toledo,MAC,14,42,689,16.4,5,49.2,0,0,,0,0,42,689,16.4,5,
2017,Anthony Mahoungou,Purdue,Big Ten,13,40,688,17.2,8,52.9,0,0,,0,0,40,688,17.2,8,
2017,Deon Yelder,Western Kentucky,CUSA,12,52,688,13.2,7,57.3,2,15,7.5,1,1.3,54,703,13,8,
2017,Tyree McCants,South Florida,American,12,36,686,19.1,7,57.2,1,30,30,0,2.5,37,716,19.4,7,
2017,Tabari Hines,Wake Forest,ACC,13,53,683,12.9,7,52.5,2,-6,-3,0,-0.5,55,677,12.3,7,
2017,Braxton Berrios,Miami (FL),ACC,13,55,679,12.3,9,52.2,0,0,,0,0,55,679,12.3,9,
2017,Andre Wilson,UAB,CUSA,13,54,677,12.5,6,52.1,3,27,9,0,2.1,57,704,12.4,6,
2017,Rico Bussey Jr.,North Texas,CUSA,13,47,677,14.4,7,52.1,0,0,,0,0,47,677,14.4,7,
2017,Tyler Johnson,Minnesota,Big Ten,10,35,677,19.3,7,67.7,0,0,,0,0,35,677,19.3,7,
2017,Kahlil Lewis,Cincinnati,American,12,61,676,11.1,7,56.3,2,33,16.5,0,2.8,63,709,11.3,7,
2017,Ryheem Malone,Louisiana,Sun Belt,11,44,676,15.4,4,61.5,4,57,14.3,0,5.2,48,733,15.3,4,
2017,Keith Kirkwood,Temple,American,13,45,671,14.9,7,51.6,0,0,,0,0,45,671,14.9,7,
2017,Corey Willis,Central Michigan,MAC,10,45,669,14.9,9,66.9,0,0,,0,0,45,669,14.9,9,
2017,Isaiah Wright,Temple,American,13,46,668,14.5,4,51.4,25,188,7.5,1,14.5,71,856,12.1,5,
2017,John Ursua,Hawaii,MWC,6,47,667,14.2,5,111.2,0,0,,0,0,47,667,14.2,5,
2017,Marcus Simms,West Virginia,Big 12,12,35,663,18.9,5,55.3,1,-1,-1,0,-0.1,36,662,18.4,5,
2017,Willie Wright,Florida Atlantic,CUSA,14,56,657,11.7,6,46.9,19,139,7.3,1,9.9,75,796,10.6,7,
2017,Doni Dowling,Virginia,ACC,13,50,647,12.9,5,49.8,0,0,,0,0,50,647,12.9,5,
2017,D.K. Metcalf,Ole Miss,SEC,12,39,646,16.6,7,53.8,0,0,,0,0,39,646,16.6,7,
2017,Jalen McCleskey,Oklahoma State,Big 12,13,50,645,12.9,5,49.6,0,0,,0,0,50,645,12.9,5,
2017,Ben Skowronek,Northwestern,Big Ten,13,45,644,14.3,5,49.5,0,0,,0,0,45,644,14.3,5,
2017,Steven Mitchell,USC,Pac-12,12,41,644,15.7,4,53.7,1,10,10,0,0.8,42,654,15.6,4,
2017,Darius Slayton,Auburn,SEC,13,29,643,22.2,5,49.5,0,0,,0,0,29,643,22.2,5,
2017,Seth Dawkins,Louisville,ACC,12,42,642,15.3,4,53.5,0,0,,0,0,42,642,15.3,4,
2017,Terry Godwin,Georgia,SEC,15,38,639,16.8,6,42.6,0,0,,0,0,38,639,16.8,6,
2017,Dylan Collie,Hawaii,MWC,11,56,636,11.4,4,57.8,1,23,23,0,2.1,57,659,11.6,4,
2017,Saquon Barkley,Penn State,Big Ten,13,54,632,11.7,3,48.6,217,1271,5.9,18,97.8,271,1903,7,21,"H-4,AA"
2017,Papi White,Ohio,MAC,9,36,631,17.5,3,70.1,4,46,11.5,0,5.1,40,677,16.9,3,
2017,Anthony Ratliff-Williams,North Carolina,ACC,12,35,630,18,6,52.5,1,1,1,0,0.1,36,631,17.5,6,
2017,Deondre Douglas,Troy,Sun Belt,13,48,628,13.1,4,48.3,3,43,14.3,1,3.3,51,671,13.2,5,
2017,Brian Williams,Louisiana-Monroe,Sun Belt,12,45,626,13.9,4,52.2,1,2,2,1,0.2,46,628,13.7,5,
2017,Teo Redding,Bowling Green,MAC,11,45,624,13.9,8,56.7,0,0,,0,0,45,624,13.9,8,
2017,Demornay Pierson-El,Nebraska,Big Ten,12,45,623,13.8,5,51.9,4,32,8,0,2.7,49,655,13.4,5,
2017,Shay Fields,Colorado,Pac-12,12,46,623,13.5,4,51.9,0,0,,0,0,46,623,13.5,4,
2017,Turner Smiley,North Texas,CUSA,14,35,623,17.8,5,44.5,0,0,,0,0,35,623,17.8,5,
2017,Aaron Cephus,Rice,CUSA,10,25,622,24.9,5,62.2,0,0,,0,0,25,622,24.9,5,
2017,Damion Willis,Troy,Sun Belt,13,42,620,14.8,3,47.7,0,0,,0,0,42,620,14.8,3,
2017,Kalib Woods,Florida Atlantic,CUSA,8,24,619,25.8,4,77.4,2,22,11,0,2.8,26,641,24.7,4,
2017,Blake Mack,Arkansas State,Sun Belt,12,48,618,12.9,7,51.5,0,0,,0,0,48,618,12.9,7,
2017,Brendan O'Leary-Orange,Nevada,MWC,11,39,618,15.8,4,56.2,0,0,,0,0,39,618,15.8,4,
2017,Hergy Mayala,Connecticut,American,10,43,615,14.3,7,61.5,0,0,,0,0,43,615,14.3,7,
2017,Devonte Boyd,Nevada-Las Vegas,MWC,12,34,612,18,3,51,0,0,,0,0,34,612,18,3,
2017,Kalija Lipscomb,Vanderbilt,SEC,12,37,610,16.5,8,50.8,3,17,5.7,0,1.4,40,627,15.7,8,
2017,Jacob Sannon,Idaho,Sun Belt,12,59,608,10.3,1,50.7,0,0,,0,0,59,608,10.3,1,
2017,Nyqwan Murray,Florida State,ACC,12,40,604,15.1,4,50.3,3,15,5,1,1.3,43,619,14.4,5,
2017,Hunter Renfrow,Clemson,ACC,14,60,602,10,3,43,0,0,,0,0,60,602,10,3,
2017,Micah Holder,San Diego State,MWC,13,43,602,14,2,46.3,3,30,10,0,2.3,46,632,13.7,2,
2017,Lucky Jackson,Western Kentucky,CUSA,12,39,600,15.4,3,50,1,6,6,0,0.5,40,606,15.2,3,
2017,Darnell Mooney,Tulane,American,12,34,599,17.6,4,49.9,0,0,,0,0,34,599,17.6,4,
2017,Tony Ellison,Arizona,Pac-12,13,37,598,16.2,5,46,3,36,12,1,2.8,40,634,15.9,6,
2017,Jaylen Samuels,North Carolina State,ACC,13,76,597,7.9,4,45.9,77,403,5.2,12,31,153,1000,6.5,16,
2017,Olabisi Johnson,Colorado State,MWC,12,41,595,14.5,2,49.6,0,0,,0,0,41,595,14.5,2,
2017,Theo Howard,UCLA,Pac-12,13,56,594,10.6,4,45.7,2,0,0,0,0,58,594,10.2,4,
2017,Luke Timian,Indiana,Big Ten,12,68,589,8.7,2,49.1,1,7,7,0,0.6,69,596,8.6,2,
2017,Datrin Guyton,Bowling Green,MAC,12,31,585,18.9,2,48.8,0,0,,0,0,31,585,18.9,2,
2017,Thomas Hennigan,Appalachian State,Sun Belt,13,45,585,13,7,45,0,0,,0,0,45,585,13,7,
2017,Parris Campbell,Ohio State,Big Ten,13,40,584,14.6,3,44.9,10,132,13.2,1,10.2,50,716,14.3,4,
2017,Stephen Louis,North Carolina State,ACC,11,37,583,15.8,2,53,1,-6,-6,0,-0.5,38,577,15.2,2,
2017,Rhashid Bonnette,Louisiana Tech,CUSA,12,33,582,17.6,2,48.5,1,3,3,0,0.3,34,585,17.2,2,
2017,Dillon Stoner,Oklahoma State,Big 12,12,44,576,13.1,6,48,0,0,,0,0,44,576,13.1,6,
2017,Jalen Reagor,Texas Christian,Big 12,14,33,576,17.5,8,41.1,8,65,8.1,0,4.6,41,641,15.6,8,
2017,John Diarse,Texas Christian,Big 12,14,35,575,16.4,3,41.1,0,0,,0,0,35,575,16.4,3,
2017,Shun Brown,Arizona,Pac-12,13,43,573,13.3,6,44.1,5,51,10.2,0,3.9,48,624,13,6,
2017,Jhamon Ausbon,Texas A&M,SEC,13,50,571,11.4,3,43.9,0,0,,0,0,50,571,11.4,3,
2017,Sam Harris,South Alabama,Sun Belt,12,41,570,13.9,2,47.5,0,0,,0,0,41,570,13.9,2,
2017,Ron'Quavion Tarver,Utah State,MWC,13,48,569,11.9,7,43.8,0,9,,0,0.7,48,578,12,7,
2017,Da'Mari Scott,Fresno State,MWC,14,57,566,9.9,1,40.4,14,93,6.6,0,6.6,71,659,9.3,1,
2017,Mike Gesicki,Penn State,Big Ten,13,57,563,9.9,9,43.3,0,0,,0,0,57,563,9.9,9,
2017,Jamire Jordan,Fresno State,MWC,14,27,562,20.8,3,40.1,1,-7,-7,0,-0.5,28,555,19.8,3,
2017,Hayden Hurst,South Carolina,SEC,13,44,559,12.7,2,43,9,30,3.3,1,2.3,53,589,11.1,3,
2017,Jalen Harvey,Arizona State,Pac-12,13,33,558,16.9,1,42.9,1,2,2,0,0.2,34,560,16.5,1,
2017,Cam Serigne,Wake Forest,ACC,13,44,556,12.6,9,42.8,0,0,,0,0,44,556,12.6,9,
2017,Isaiah Johnson-Mack,Washington State,Pac-12,12,60,555,9.3,5,46.3,0,0,,0,0,60,555,9.3,5,
2017,Taivon Jacobs,Maryland,Big Ten,12,47,553,11.8,5,46.1,2,6,3,0,0.5,49,559,11.4,5,
2017,Brandon Presley,Nevada-Las Vegas,MWC,12,34,552,16.2,3,46,5,40,8,0,3.3,39,592,15.2,3,
2017,A.J. Coney,Akron,MAC,14,43,551,12.8,3,39.4,0,0,,0,0,43,551,12.8,3,
2017,Austin Conway,Wyoming,MWC,13,61,549,9,3,42.2,15,70,4.7,1,5.4,76,619,8.1,4,
2017,K.J. Hill,Ohio State,Big Ten,14,56,549,9.8,3,39.2,2,1,0.5,0,0.1,58,550,9.5,3,
2017,Antoine Porter,Eastern Michigan,MAC,12,46,548,11.9,4,45.7,1,-16,-16,0,-1.3,47,532,11.3,4,
2017,Auden Tate,Florida State,ACC,12,40,548,13.7,10,45.7,0,0,,0,0,40,548,13.7,10,
2017,Kamathi Holsey,Buffalo,MAC,12,32,548,17.1,1,45.7,0,0,,0,0,32,548,17.1,1,
2017,Troy Fumagalli,Wisconsin,Big Ten,13,46,547,11.9,4,42.1,0,0,,0,0,46,547,11.9,4,
2017,Ricky Jeune,Georgia Tech,ACC,11,25,545,21.8,6,49.5,1,30,30,0,2.7,26,575,22.1,6,
2017,T.J. Vasher,Texas Tech,Big 12,13,29,545,18.8,6,41.9,0,0,,0,0,29,545,18.8,6,
2017,Arkeel Newsome,Connecticut,American,10,25,541,21.6,2,54.1,67,261,3.9,3,26.1,92,802,8.7,5,
2017,Garrett Johnson,Kentucky,SEC,13,48,539,11.2,2,41.5,2,12,6,0,0.9,50,551,11,2,
2017,Jonathan Nance,Arkansas,SEC,11,37,539,14.6,5,49,5,62,12.4,0,5.6,42,601,14.3,5,
2017,Keenan Barnes,Louisiana,Sun Belt,10,37,539,14.6,2,53.9,0,0,,0,0,37,539,14.6,2,
2017,Keenen Johnson,Tulsa,American,12,44,539,12.3,1,44.9,1,4,4,0,0.3,45,543,12.1,1,
2017,Renard Bell,Washington State,Pac-12,13,40,538,13.5,3,41.4,0,0,,0,0,40,538,13.5,3,
2017,Cody Thompson,Toledo,MAC,5,28,537,19.2,4,107.4,0,0,,0,0,28,537,19.2,4,
2017,Chris Jones,Coastal Carolina,Sun Belt,10,26,536,20.6,4,53.6,4,45,11.3,0,4.5,30,581,19.4,4,
2017,Tony Pollard,Memphis,American,13,36,536,14.9,4,41.2,30,230,7.7,2,17.7,66,766,11.6,6,
2017,Kyle Sweet,Washington State,Pac-12,13,58,533,9.2,2,41,0,0,,0,0,58,533,9.2,2,
2017,C.J. Johnson,Wyoming,MWC,13,30,531,17.7,7,40.8,2,15,7.5,0,1.2,32,546,17.1,7,
2017,Raelon Singleton,Utah,Pac-12,13,36,531,14.8,4,40.8,0,0,,0,0,36,531,14.8,4,
2017,Rafael Araujo-Lopes,Pitt,ACC,12,43,531,12.3,2,44.3,5,6,1.2,0,0.5,48,537,11.2,2,
2017,Nick Easley,Iowa,Big Ten,13,51,530,10.4,4,40.8,2,11,5.5,0,0.8,53,541,10.2,4,
2017,Spencer Tears,Northern Illinois,MAC,13,43,528,12.3,4,40.6,4,-5,-1.3,0,-0.4,47,523,11.1,4,
2017,Trey Hartley,San Jose State,MWC,12,37,527,14.2,2,43.9,0,0,,0,0,37,527,14.2,2,
2017,Will Hastings,Auburn,SEC,14,26,525,20.2,4,37.5,0,0,,0,0,26,525,20.2,4,
2017,Larry Rose III,New Mexico State,Sun Belt,12,55,522,9.5,2,43.5,187,939,5,10,78.3,242,1461,6,12,
2017,Phil Mayhue,Memphis,American,13,35,521,14.9,3,40.1,0,0,,0,0,35,521,14.9,3,
2017,Matt Bushman,BYU,Ind,13,49,520,10.6,3,40,0,0,,0,0,49,520,10.6,3,
2017,Josh Stewart,UTSA,CUSA,11,39,518,13.3,3,47.1,0,0,,0,0,39,518,13.3,3,
2017,Sadiq Palmer,Massachusetts,Ind,12,35,518,14.8,1,43.2,0,0,,0,0,35,518,14.8,1,
2017,C.J. Duncan,Vanderbilt,SEC,12,52,517,9.9,5,43.1,0,10,,0,0.8,52,527,10.1,5,
2017,Dillon Mitchell,Oregon,Pac-12,12,42,517,12.3,4,43.1,4,6,1.5,0,0.5,46,523,11.4,4,
2017,Equanimeous St. Brown,Notre Dame,Ind,13,33,515,15.6,4,39.6,0,0,,0,0,33,515,15.6,4,
2017,Jordan Akins,UCF,American,12,32,515,16.1,4,42.9,0,0,,0,0,32,515,16.1,4,
2017,Marchie Murdock,Iowa State,Big 12,13,41,513,12.5,5,39.5,0,0,,0,0,41,513,12.5,5,
2017,Darnell Salomon,South Florida,American,11,32,512,16,5,46.5,0,0,,0,0,32,512,16,5,
2017,Marcel Williams,Marshall,CUSA,12,41,512,12.5,2,42.7,1,3,3,0,0.3,42,515,12.3,2,
2017,Tommy Sweeney,Boston College,ACC,13,36,512,14.2,4,39.4,0,0,,0,0,36,512,14.2,4,
2017,Isaiah Zuber,Kansas State,Big 12,13,51,510,10,4,39.2,2,35,17.5,0,2.7,53,545,10.3,4,
2017,Ricky Smalling,Illinois,Big Ten,12,31,510,16.5,2,42.5,0,0,,0,0,31,510,16.5,2,
2017,Devin Ross,Colorado,Pac-12,12,43,508,11.8,2,42.3,3,21,7,0,1.8,46,529,11.5,2,
2017,D'Wayne Eskridge,Western Michigan,MAC,12,30,506,16.9,3,42.2,4,13,3.3,0,1.1,34,519,15.3,3,
2017,Jamal Morrow,Washington State,Pac-12,13,60,506,8.4,5,38.9,86,522,6.1,4,40.2,146,1028,7,9,
2017,Detrich Clark,Colorado State,MWC,12,41,504,12.3,6,42,15,40,2.7,0,3.3,56,544,9.7,6,
2017,Tyler Conklin,Central Michigan,MAC,8,35,504,14.4,5,63,0,0,,0,0,35,504,14.4,5,
